"","Month","Color","Deform","Trt","SL","SH","SW","LL","PL","AL","UL","LCT","LPAS","PW","AW","PVM","PS","CT (RIGHT TEETH)","Total wt","muscle wt"
"816","May","A16",NA,1,37.92,22.01125,16.963125,8.21,20.9725,14.54125,29.04,11.8525,16.1825,5.32,2.86,5.03,5.5,2.7855,20.67,2.21
"817","May","A17",NA,1,34.39,22.01125,16.963125,9.1,20.9725,14.54125,27.55,11.8525,16.1825,6.06,2.86,5.03,4.95,2.7855,18.1,1.86
"818","May","A18",NA,1,36.48,22.01125,16.963125,8.7,20.9725,14.54125,29.01,11.8525,16.1825,5.15,2.86,5.03,5.48,2.7855,20.95,2.28
"819","May","A19",NA,1,35.9,22.01125,16.963125,8.13,20.9725,14.54125,29.03,11.8525,16.1825,5.48,2.86,5.03,5.52,2.7855,19.02,2.5
"820","May","A20",NA,1,48.86,22.01125,16.963125,9.68,20.9725,14.54125,35.28,11.8525,16.1825,8.61,2.86,5.03,7.54,2.7855,31.76,1.67
"821","May","A21","D",1,38.79,22.01125,16.963125,9.52,20.9725,14.54125,28.57,11.8525,16.1825,6.42,2.86,5.03,6.69,2.7855,21.94,1.5
"822","May","A22",NA,1,35.64,22.01125,16.963125,9.96,20.9725,14.54125,29.45,11.8525,16.1825,6.05,2.86,5.03,5.86,2.7855,19.5,2.5
"823","May","A23",NA,1,34.26,22.01125,16.963125,7.86,20.9725,14.54125,23.55,11.8525,16.1825,6.46,2.86,5.03,5.37,2.7855,18.77,2.52
"824","May","A24",NA,1,33.23,22.01125,16.963125,8.37,20.9725,14.54125,26.74,11.8525,16.1825,4.73,2.86,5.03,5.54,2.7855,18.51,2.3
"825","May","A25",NA,1,41.9,22.01125,16.963125,8.62,20.9725,14.54125,31.28,11.8525,16.1825,6.68,2.86,5.03,6.39,2.7855,24.77,1.6
"826","May","A26",NA,1,38.68,22.01125,16.963125,7.87,20.9725,14.54125,28.55,11.8525,16.1825,5.33,2.86,5.03,5.52,2.7855,21.22,1.81
"827","May","A27",NA,1,40.79,22.01125,16.963125,10.15,20.9725,14.54125,31.05,11.8525,16.1825,5.8,2.86,5.03,5.66,2.7855,23,1.72
"828","May","A28",NA,1,36.21,22.01125,16.963125,7.89,20.9725,14.54125,28.66,11.8525,16.1825,5.66,2.86,5.03,5.9,2.7855,19,1.76
"829","May","A29",NA,1,39.84,22.01125,16.963125,9.53,20.9725,14.54125,31.54,11.8525,16.1825,6.25,2.86,5.03,6.64,2.7855,22.81,2.45
"830","May","A30",NA,1,42.28,22.01125,16.963125,9.45,20.9725,14.54125,32.65,11.8525,16.1825,5.6,2.86,5.03,6.84,2.7855,25.02,1.84
"831","May","A31",NA,1,37.6,22.01125,16.963125,8.72,20.9725,14.54125,28.42,11.8525,16.1825,5.66,2.86,5.03,6.48,2.7855,20.68,1.95
"832","May","A32",NA,1,35.29,22.01125,16.963125,7.57,20.9725,14.54125,26.71,11.8525,16.1825,4.57,2.86,5.03,5.14,2.7855,19.3,2.02
"833","May","A33",NA,1,38.48,22.01125,16.963125,9.34,20.9725,2.88,30.74,11.8525,16.1825,6.48,2.86,5.03,5.92,2.7855,21.9,2.2
"834","May","A34",NA,1,39.87,22.01125,16.963125,9.23,20.9725,14.54125,28.53,11.8525,16.1825,6.36,2.86,5.03,6.06,2.7855,22.82,2.52
"835","May","A35",NA,1,40.36,22.01125,16.963125,9.09,20.9725,14.54125,30.42,11.8525,16.1825,5.67,2.86,5.03,5.77,2.7855,23.4,2.36
"836","May","A36",NA,1,35.92,22.01125,16.963125,7.71,20.9725,14.54125,27.02,11.8525,16.1825,5.36,2.86,5.03,5.48,2.7855,19.94,1.88
"837","May","A37",NA,1,36.86,22.01125,16.963125,8.04,20.9725,14.54125,27.29,11.8525,16.1825,5.66,2.86,5.03,5.53,2.7855,19.57,2.03
"838","May","A38",NA,1,35.83,22.01125,16.963125,9.5,20.9725,14.54125,27.88,11.8525,16.1825,5.51,2.86,5.03,5.98,2.7855,19.72,1.68
"839","May","A39",NA,1,37.01,22.01125,16.963125,8.57,20.9725,14.54125,29.56,11.8525,16.1825,6.41,2.86,5.03,5.7,2.7855,20.38,1.69
"840","May","A40","D",1,36.61,22.01125,16.963125,9.12,20.9725,14.54125,28.69,11.8525,16.1825,4.72,2.86,5.03,5.65,2.7855,19.05,3.03
"841","May","A41",NA,1,34.45,22.01125,16.963125,9.4,20.9725,14.54125,26.4,11.8525,16.1825,5.41,2.86,5.03,5.16,2.7855,18.74,1.74
"842","May","A42",NA,1,39.37,22.01125,16.963125,8.29,20.9725,14.54125,28.24,11.8525,16.1825,5.04,2.86,5.03,5.6,2.7855,22.94,2.13
"843","May","A43",NA,1,35.74,22.01125,16.963125,7.66,20.9725,14.54125,27.01,11.8525,16.1825,5.31,2.86,5.03,5.41,2.7855,19.4,2.71
"844","May","A44",NA,1,36.51,22.01125,16.963125,8.28,20.9725,14.54125,26.55,11.8525,16.1825,5.58,2.86,5.03,5.33,2.7855,19.54,2.52
"845","May","A45",NA,1,36.9,22.01125,16.963125,7.88,20.9725,14.54125,28.85,11.8525,16.1825,6.48,2.86,5.03,6.24,2.7855,19.5,2.95
"846","May","A46",NA,1,39.84,22.01125,16.963125,9.08,20.9725,14.54125,29.08,11.8525,16.1825,4.82,2.86,5.03,5.62,2.7855,22.36,3.99
"847","May","A47",NA,1,35.61,22.01125,16.963125,6.85,20.9725,14.54125,27.62,11.8525,16.1825,5.34,2.86,5.03,5.96,2.7855,19.17,1.76
"848","May","A48",NA,1,36.9,22.01125,16.963125,6.67,20.9725,14.54125,30.84,11.8525,16.1825,5.03,2.86,5.03,5.35,2.7855,19.23,3.24
"849","May","A49",NA,1,34.96,22.01125,16.963125,8.45,20.9725,14.54125,26.39,11.8525,16.1825,4.91,2.86,5.03,5.48,2.7855,18.96,2.2
"850","May","A50",NA,1,36.63,22.01125,16.963125,8.59,20.9725,14.54125,29.91,11.8525,16.1825,5.79,2.86,5.03,5.5,2.7855,19.18,3.06
"851","May","A51",NA,1,37.46,22.01125,16.963125,8.66,13.32,14.54125,29.36,11.8525,16.1825,6.15,2.86,5.03,5.35,2.7855,20.77,2.18
"852","May","A52",NA,1,39.2,22.01125,16.963125,17.93,20.9725,14.54125,29.27,11.8525,16.1825,6.3,2.86,5.03,6.35,2.7855,22.44,1.82
"853","May","C1",NA,2,38.7,22.01125,16.963125,10.58,20.9725,14.54125,30.27,11.8525,16.1825,7.06,2.86,5.03,5.64,2.7855,21,2.78
"854","May","C2",NA,2,46.47,22.01125,16.963125,11.2,20.9725,14.54125,35.56,11.8525,16.1825,8.63,2.86,5.03,7.82,2.7855,30.38,3.29
"855","May","C3",NA,2,36.98,22.01125,16.963125,8.35,20.9725,14.54125,27.44,11.8525,16.1825,5.93,2.86,5.03,4.95,2.7855,19.43,3.87
"856","May","C4",NA,2,34.89,22.01125,16.963125,7.74,20.9725,14.54125,26.28,11.8525,16.1825,6.36,2.86,5.03,4.81,2.7855,18.1,2.27
"857","May","C5",NA,2,38.53,22.01125,16.963125,9.13,20.9725,14.54125,29.66,11.8525,16.1825,5.95,2.86,5.03,5.67,2.7855,21.72,1.55
"858","May","C6",NA,2,36.23,22.01125,16.963125,9.81,20.9725,14.54125,28.62,11.8525,16.1825,5.99,2.86,5.03,5.41,2.7855,19.8,2.21
"859","May","C7",NA,2,37.46,22.01125,16.963125,10,20.9725,14.54125,28.62,11.8525,16.1825,5.66,2.86,5.03,6.24,2.7855,20.72,3.86
"860","May","C8",NA,2,38.26,22.01125,16.963125,10.52,20.9725,14.54125,29.92,11.8525,16.1825,5.55,2.86,5.03,5.43,2.7855,21.68,2.12
"861","May","C9",NA,2,39.9,22.01125,16.963125,10.68,20.9725,14.54125,31.14,11.8525,16.1825,4.24,2.86,5.03,6.82,2.7855,22.68,1.7
"862","May","C10",NA,2,40.65,22.01125,16.963125,9.22,20.9725,14.54125,31.54,11.8525,16.1825,7.35,2.86,5.03,6.67,2.7855,23.85,2.41
"863","May","C11",NA,2,38.36,22.01125,16.963125,8.86,20.9725,14.54125,28.53,11.8525,16.1825,5.87,2.86,5.03,5.46,2.7855,21.68,1.92
"864","May","C12","D",2,34.94,22.01125,16.963125,8.39,20.9725,14.54125,27.35,11.8525,16.1825,6.32,2.86,5.03,5.47,2.7855,18.64,1.63
"865","May","C13",NA,2,35.77,22.01125,16.963125,8.17,20.9725,14.54125,27.49,11.8525,16.1825,5.18,2.86,5.03,5.18,2.7855,19.82,1.42
"866","May","C14","D",2,40.77,22.01125,16.963125,10.66,20.9725,14.54125,32.34,11.8525,16.1825,6.11,2.86,5.03,6.43,2.7855,23.83,2.33
"867","May","C15",NA,2,41.08,22.01125,16.963125,11.39,20.9725,14.54125,33.55,11.8525,16.1825,7.65,2.86,5.03,6.78,2.7855,24.87,2.86
"868","May","C16",NA,2,40.98,22.01125,16.963125,10.46,20.9725,14.54125,31.65,11.8525,16.1825,6.81,2.86,5.03,6.1,2.7855,23.65,2.64
"869","May","C17",NA,2,36.96,22.01125,16.963125,8.34,20.9725,14.54125,28.48,11.8525,16.1825,6.78,2.86,5.03,5.77,2.7855,19.98,1.86
"870","May","C18",NA,2,40.3,22.01125,16.963125,10.84,20.9725,14.54125,31.55,11.8525,16.1825,6.16,2.86,5.03,5.62,2.7855,23.74,2.47
"871","May","C19",NA,2,35.5,22.01125,16.963125,9.72,20.9725,14.54125,26.86,11.8525,16.1825,5.96,2.86,5.03,5.68,2.7855,19.48,2.35
"872","May","C20",NA,2,47.62,22.01125,16.963125,12.61,20.9725,14.54125,36.97,11.8525,16.1825,8.34,2.86,5.03,7.41,2.7855,30.39,1.91
"873","May","C21",NA,2,40.51,22.01125,16.963125,9.34,20.9725,14.54125,32.32,11.8525,16.1825,6.09,2.86,5.03,7.28,2.7855,23.34,1.44
"874","May","C22",NA,2,38,22.01125,16.963125,9.43,20.9725,14.54125,29.53,11.8525,16.1825,5.43,2.86,5.03,6.48,2.7855,21.55,2.23
"875","May","C23",NA,2,32.3,22.01125,16.963125,8.08,20.61,14.54125,25.21,11.8525,16.1825,5.6,2.86,5.03,4.7,2.7,18.05,2.3
"876","May","C24",NA,2,42.19,22.01125,16.963125,8.9,20.9725,14.54125,31.89,11.8525,16.1825,6.69,2.86,5.03,6.17,2.7855,25.65,2.28
"877","May","C25",NA,2,44.54,22.01125,16.963125,10.85,20.9725,14.54125,33.05,11.8525,16.1825,7.45,2.86,5.03,6.29,2.7855,28.91,1.37
"878","May","C26",NA,2,26.95,22.01125,16.963125,9.9,20.9725,14.54125,29.09,11.8525,16.1825,5.87,2.86,5.03,5.76,2.7855,15.7,1.71
"879","May","C27",NA,2,40.9,22.01125,16.963125,9.43,20.9725,14.54125,30.97,11.8525,16.1825,5.37,2.86,5.03,5.94,2.7855,23.61,1.93
"880","May","C28",NA,2,36.87,22.01125,16.963125,8.38,20.9725,14.54125,27.74,11.8525,16.1825,5.67,2.86,5.03,5.23,2.7855,19.66,1.97
"881","May","C29",NA,2,37.96,22.01125,16.963125,9.55,20.9725,14.54125,30.21,11.8525,16.1825,5.89,2.86,5.03,5.85,2.7855,20.04,2.25
"882","May","C30",NA,2,40.48,22.01125,16.963125,10.77,20.9725,14.54125,31.48,11.8525,16.1825,5.81,2.86,5.03,6.4,2.7855,23.39,1.44
"883","May","C31",NA,2,38.55,22.01125,16.963125,9.28,20.9725,14.54125,30.41,11.8525,16.1825,5.41,2.86,5.03,5.3,2.7855,21.67,3.18
"884","May","C32",NA,2,35.64,22.01125,16.963125,8.64,20.9725,14.54125,27.06,11.8525,16.1825,5.35,2.86,5.03,6.51,2.7855,19.01,2.16
"885","May","C33","D",2,37.82,22.01125,16.963125,8.06,20.9725,14.54125,30.45,11.8525,16.1825,6.19,2.86,5.03,6.49,2.7855,20.05,2.18
"886","May","C34",NA,2,37.17,22.01125,16.963125,8.58,20.9725,14.54125,28.59,11.8525,16.1825,5.01,2.86,5.03,5.5,2.7855,20.82,1.95
"887","May","C35","D",2,30.1,22.01125,16.963125,7.34,20.9725,14.54125,24.44,11.8525,16.1825,4.71,2.64,5.03,4.72,2.78,16.57,1.92
"888","May","C36",NA,2,32.65,22.01125,16.963125,9.09,20.9725,14.54125,25.65,11.8525,16.1825,5.46,2.86,5.03,5.04,2.7855,20.97,2.42
"889","May","C37",NA,2,35.27,22.01125,16.963125,9.1,20.9725,14.54125,28.63,11.8525,16.1825,5.94,2.86,5.03,5.51,2.7855,19.94,1.66
"890","May","C38",NA,2,40.75,22.01125,16.963125,11.8,20.9725,14.54125,32.17,11.8525,16.1825,7.49,2.86,5.03,6.29,2.7855,23.57,1.76
"891","May","C39",NA,2,40.11,22.01125,16.963125,9.67,20.9725,14.54125,29.83,11.8525,16.1825,6.14,2.86,5.03,6.45,2.7855,23.15,1.52
"892","May","C40",NA,2,34.23,22.01125,16.963125,7.78,20.9725,14.54125,26.53,11.8525,16.1825,6.78,2.86,5.03,5.23,2.7855,17,1.96
"893","May","C41",NA,2,40.56,22.01125,16.963125,9.51,20.9725,14.54125,31.3,11.8525,16.1825,6,2.86,5.03,5.2,2.7855,23.47,2.27
"894","May","C42",NA,2,39.05,22.01125,16.963125,9.44,20.9725,14.54125,30.23,11.8525,16.1825,6.67,2.86,5.03,5.94,2.7855,22.15,2.34
"895","May","C43",NA,2,34.44,22.01125,16.963125,9.46,20.9725,14.54125,26.07,11.8525,16.1825,4.8,2.86,5.03,5.85,2.7855,17.97,2.15
"896","May","C44",NA,2,39.18,22.01125,16.963125,9.56,20.9725,14.54125,31.07,11.8525,16.1825,6.12,2.86,5.03,5.94,2.7855,22.59,2.44
"897","May","C45","D",2,38.2,22.01125,16.963125,9.25,20.9725,14.54125,29.31,11.8525,16.1825,6.6,2.86,5.03,4.87,2.7855,21.75,1.62
"898","May","C46",NA,2,41.15,22.01125,16.963125,11.48,20.9725,14.54125,30.7,11.8525,16.1825,6.4,2.86,5.03,6.05,2.7855,24.98,1.16
"899","May","C47",NA,2,38.87,22.01125,16.963125,9.73,20.9725,14.54125,24.91,11.8525,16.1825,5.24,2.86,5.03,5.19,2.7855,21.23,1.73
"900","May","C48",NA,2,34.49,22.01125,16.963125,7.61,20.9725,14.54125,27.01,11.8525,16.1825,6.35,2.86,5.03,5.07,2.7855,19.15,0.73
"901","May","C49",NA,2,38.22,22.01125,16.963125,9.41,20.9725,14.54125,28.89,11.8525,16.1825,6.51,2.86,5.03,6.21,2.7855,19.12,1.67
"902","May","C50",NA,2,41.73,22.01125,16.963125,10.02,20.9725,14.54125,31.95,11.8525,16.1825,7.17,2.86,5.03,6.65,2.7855,24,2.15
"903","May","C51",NA,2,38.67,22.01125,16.963125,10.73,20.9725,14.54125,29.67,11.8525,16.1825,5.66,2.86,5.03,5.79,2.7855,21.17,2.16
"904","May","C52",NA,2,42.7,22.01125,16.963125,10.77,20.9725,14.54125,32.85,11.8525,16.1825,6.24,2.86,5.03,5.75,2.7855,25.78,2.7
"905","May","C53",NA,2,36.85,22.01125,16.963125,9.07,20.9725,14.54125,28.25,11.8525,16.1825,6.06,2.86,5.03,5.42,2.7855,19.53,1.6
"906","May","C54",NA,2,34.63,22.01125,16.963125,8.63,20.9725,14.54125,25.78,11.8525,16.1825,4.93,2.86,5.03,5.5,2.7855,18.66,2.5
"907","May","C55","D",2,37.52,22.01125,16.963125,8.84,20.9725,14.54125,28.87,11.8525,16.1825,6.57,2.86,5.03,5.71,2.7855,20.13,2.4
"908","May","D1",NA,3,40.32,22.01125,16.963125,10.63,20.9725,14.54125,31,11.8525,16.1825,6.34,2.86,5.03,6.23,2.7855,23.61,1.88
"909","May","D2",NA,3,34.8,22.01125,16.963125,9.62,20.9725,14.54125,27.4,11.8525,16.1825,5.34,2.86,5.03,4.72,2.7855,18.02,1.8
"910","May","D3",NA,3,36.27,22.01125,16.963125,10.14,20.9725,14.54125,29.74,11.8525,16.1825,5.17,2.86,5.03,5.81,2.7855,19.61,1.64
"911","May","D4",NA,3,42.25,22.01125,16.963125,10.1,20.9725,14.54125,32.15,11.8525,16.1825,6.34,2.86,5.03,5.93,2.7855,25.65,1
"912","May","D5",NA,3,36.86,22.01125,16.963125,9.25,20.9725,14.54125,29.41,11.8525,16.1825,5.7,2.86,5.03,5.15,2.7855,19.85,1.73
"913","May","D6","D",3,39.47,22.01125,16.963125,11.17,20.9725,14.54125,30.64,11.8525,16.1825,6.51,2.86,5.03,5.71,2.7855,22.02,1.5
"914","May","E1",NA,4,41.7,22.01125,16.963125,10.14,20.9725,14.54125,30.81,11.8525,16.1825,7.13,2.86,5.03,6.01,2.7855,24.51,2.38
"915","May","E2",NA,4,35.85,22.01125,16.963125,8.06,20.9725,14.54125,27.38,11.8525,16.1825,6.04,2.86,5.03,4.96,2.7855,19.91,2.35
"916","May","E3","D",4,37.2,22.01125,16.963125,9.82,20.9725,14.54125,29.02,11.8525,16.1825,6,2.86,5.03,6.26,2.7855,20.04,2.09
"917","May","E4",NA,4,42.56,22.01125,16.963125,10.9,20.9725,14.54125,32.96,11.8525,16.1825,6.7,2.86,5.03,6.55,2.7855,25.15,1.62
"918","May","E5",NA,4,39.84,22.01125,16.963125,8.98,20.9725,14.54125,30.56,11.8525,16.1825,5.8,2.86,5.03,6.51,2.7855,22.27,2.02
"919","May","G1",NA,5,39.01,22.01125,16.963125,10.62,20.9725,14.54125,30.72,11.8525,16.1825,5.93,2.86,5.03,5.81,2.7855,22.66,2.54
"920","May","G2",NA,5,33.95,22.01125,16.963125,8.22,20.9725,14.54125,24.88,11.8525,16.1825,5.9,2.86,5.03,4.64,2.7855,18.01,2.51
"921","May","G3",NA,5,40.66,22.01125,16.963125,10.85,20.9725,14.54125,31.14,11.8525,16.1825,6.05,2.86,5.03,6.47,2.7855,23.06,1.59
"922","May","G4",NA,5,37.03,22.01125,16.963125,9.55,20.9725,14.54125,28.18,11.8525,16.1825,5.85,2.86,5.03,6.99,2.7855,20.4,2.57
"923","May","G5",NA,5,39.73,22.01125,16.963125,10.19,20.9725,14.54125,30.95,11.8525,16.1825,5.09,2.86,5.03,5.9,2.7855,22.7,1.74
"924","May","G6",NA,5,35.5,22.01125,16.963125,8.22,20.9725,14.54125,27.5,11.8525,16.1825,4.63,2.86,5.03,5.08,2.7855,19.56,2.92
"925","May","G7",NA,5,41.77,22.01125,16.963125,9.77,20.9725,14.54125,30.84,11.8525,16.1825,6.24,2.86,5.03,5.91,2.7855,24.56,2.97
"926","May","G8",NA,5,39.55,22.01125,16.963125,8.74,20.9725,14.54125,29.82,11.8525,16.1825,5.91,2.86,5.03,6.57,2.7855,23.81,1.99
"927","May","G9",NA,5,37.49,22.01125,16.963125,8.8,20.9725,14.54125,28.23,11.8525,16.1825,5.47,2.86,5.03,5.57,2.7855,20.68,3.56
"928","May","G10",NA,5,35.14,22.01125,16.963125,10.14,20.9725,14.54125,27.88,11.8525,16.1825,6.12,2.86,5.03,5.38,2.7855,19.33,2.05
"929","May","G11",NA,5,40.56,22.01125,16.963125,8.78,20.9725,14.54125,30.62,11.8525,16.1825,7.37,2.86,5.03,5.5,2.7855,23.56,2.87
"930","May","G12",NA,5,39.01,22.01125,16.963125,10.72,20.9725,14.54125,31.01,11.8525,16.1825,6.78,2.86,5.03,6.55,2.7855,22.82,2.29
"931","May","G13",NA,5,40.33,22.01125,16.963125,9.78,20.9725,14.54125,32.19,11.8525,16.1825,6.36,2.86,5.03,6.33,2.7855,23.57,2.17
"932","May","G14",NA,5,39.52,22.01125,16.963125,10.66,20.9725,14.54125,32.12,11.8525,16.1825,5.24,2.86,5.03,5.9,2.7855,22.37,2.8
"933","May","G15",NA,5,39.14,22.01125,16.963125,7.83,20.9725,14.54125,31.99,11.8525,16.1825,5.97,2.86,5.03,5.71,2.7855,24.25,1.31
"934","May","G16",NA,5,34.75,22.01125,16.963125,6.78,20.9725,14.54125,27.11,11.8525,16.1825,5.56,2.86,5.03,4.84,2.7855,19.4,2.14
"935","May","G17",NA,5,34.8,22.01125,16.963125,8.31,20.9725,14.54125,26.23,11.8525,16.1825,5.66,2.86,5.03,5.93,2.7855,18.29,2.88
"936","May","G18",NA,5,34.64,22.01125,16.963125,8.19,20.9725,14.54125,27.27,11.8525,16.1825,5.8,2.86,5.03,5,2.7855,16,1.95
"937","May","G19",NA,5,36.15,22.01125,16.963125,8.85,20.9725,14.54125,29.31,11.8525,16.1825,6.24,2.86,5.03,5.48,2.7855,19.84,2.03
"938","May","G20",NA,5,39.13,22.01125,16.963125,9.99,20.9725,14.54125,29.8,11.8525,16.1825,5.9,2.86,5.03,5.54,2.7855,22.14,1.75
"939","May","G21",NA,5,38.8,22.01125,16.963125,9.29,20.9725,14.54125,30.03,11.8525,16.1825,5.7,2.86,5.03,5.86,2.7855,21.46,1.74
"940","May","G22",NA,5,37.07,22.01125,16.963125,8.04,20.9725,14.54125,29.48,11.8525,16.1825,5.46,2.86,5.03,5.9,2.7855,19.29,3.37
"941","May","G23",NA,5,35.77,22.01125,16.963125,9.33,20.9725,14.54125,28.15,11.8525,16.1825,6.7,2.86,5.03,5.4,2.7855,17.8,2.45
"942","May","G24",NA,5,37.82,19.41,16.963125,10.18,20.9725,14.54125,29.2,11.8525,16.1825,6.11,2.86,5.03,5.66,2.7855,20.9,3.17
"943","May","G25",NA,5,36.48,22.01125,16.963125,9.35,20.9725,14.54125,29.48,11.8525,16.1825,4.56,2.86,5.03,5.15,2.7855,19.16,2.58
"944","May","G26",NA,5,37.51,22.01125,16.963125,8.91,20.9725,14.54125,28.72,11.8525,16.1825,5.52,2.86,5.03,6.85,2.7855,20.1,2.1
"945","May","G27",NA,5,41.7,22.01125,16.963125,11.3,20.9725,14.54125,33,11.8525,16.1825,7.17,2.86,5.03,6.63,2.7855,24.04,1.68
"946","May","G28",NA,5,39.45,22.01125,16.963125,10,20.9725,14.54125,30.91,11.8525,16.1825,5.86,2.86,5.03,7.42,2.7855,22.05,2.06
"947","May","G29",NA,5,36.34,22.01125,16.963125,7.61,20.9725,14.54125,26.43,11.8525,16.1825,4.96,2.86,5.03,5.26,2.7855,19,2.18
"948","May","G30",NA,5,33.06,22.01125,16.963125,8.61,20.9725,14.54125,24.13,11.8525,16.1825,5.27,2.86,5.03,5.4,2.7855,18.4,2.35
"949","May","G31",NA,5,35.86,22.01125,16.963125,9.67,20.9725,14.54125,27.53,11.8525,16.1825,5.29,2.86,5.03,5.99,2.7855,18.81,2.21
"950","May","G32",NA,5,39.21,22.01125,16.963125,8.75,20.9725,14.54125,32.07,11.8525,16.1825,5.97,2.86,4.15,7.14,2.7855,22.9,2.03
"951","May","G33",NA,5,37.05,22.01125,16.963125,8.65,20.9725,14.54125,27.68,11.8525,16.1825,5.26,2.86,5.03,4.93,2.7855,20.67,2.36
"952","May","G34",NA,5,37.41,22.01125,16.963125,6.5,20.9725,14.54125,26.92,11.8525,16.1825,5.11,2.86,5.03,6.03,2.7855,20.08,1.98
"953","May","G35","D",5,38.74,22.01125,16.963125,7.06,20.9725,14.54125,29.8,11.8525,16.1825,5.49,2.86,5.03,5.42,2.7855,21.36,1.93
"954","May","G36",NA,5,41.14,22.01125,16.963125,8.19,20.9725,14.54125,31.56,11.8525,16.1825,5.38,2.86,5.03,5.74,2.7855,24.22,2.48
"955","May","G37",NA,5,34.94,22.01125,16.963125,7.59,7.64,14.54125,26.32,11.8525,16.1825,5.53,2.86,5.03,5.14,2.7855,18.52,1.77
"956","May","G38",NA,5,40.44,22.01125,16.963125,9.31,20.9725,14.54125,33.71,11.8525,16.1825,5.8,2.86,5.03,6.53,2.7855,22.85,2.34
"957","May","G39",NA,5,39.19,22.01125,16.963125,9.47,20.9725,14.54125,30.5,11.8525,16.1825,5.9,2.86,5.03,6.5,2.7855,22.73,2.5
"958","May","G40",NA,5,39.18,22.01125,16.963125,9.06,20.9725,14.54125,31.48,11.8525,16.1825,6.31,2.86,5.03,5.84,2.7855,22.34,3.39
"959","May","G41",NA,5,34.6,22.01125,16.963125,9.74,20.9725,14.54125,26.47,11.8525,16.1825,4.57,2.8,5.03,5.29,2.7855,21.79,2.12
"960","May","G42",NA,5,37.53,22.01125,16.963125,7.24,20.9725,14.54125,28.51,11.8525,16.1825,6.68,2.86,5.03,6.5,2.7855,20.4,3.47
"961","May","G43",NA,5,39.04,22.01125,16.963125,8.89,20.9725,14.54125,30.79,11.8525,16.1825,6.07,2.86,5.03,5.25,2.7855,22.3,2.92
"962","May","G44",NA,5,42.03,22.01125,16.963125,7.24,20.9725,14.54125,34.14,11.8525,16.1825,7.64,2.86,5.03,6.24,2.7855,25.22,4.68
"963","May","G45",NA,5,38.6,22.01125,16.963125,9.35,20.9725,14.54125,28.93,11.8525,16.1825,6.21,2.86,5.03,5.7,2.7855,21.09,3.37
"964","May","G46",NA,5,41.34,22.01125,16.963125,8.77,20.9725,14.54125,30.33,11.8525,16.1825,7.2,2.86,5.03,7.14,2.7855,24.04,1.89
"965","May","G47",NA,5,39.63,22.01125,16.963125,8.35,20.9725,14.54125,30.58,11.8525,16.1825,5.98,2.86,5.03,5.79,2.7855,22.91,1.83
"966","May","G48",NA,5,36.65,22.01125,16.963125,8.36,20.9725,14.54125,27.93,11.8525,16.1825,5.7,2.86,5.03,6.29,2.7855,21.46,1.51
"967","May","G49",NA,5,42.22,22.01125,16.963125,9.37,20.9725,14.54125,34.43,11.8525,16.1825,7.77,2.86,5.03,6.65,2.7855,25.25,1.94
"968","May","G50",NA,5,39.85,22.01125,10.38,8.11,20.9725,14.54125,29.87,11.8525,16.1825,6.53,2.86,5.03,7.11,2.7855,22.5,3.06
"969","May","G51",NA,5,39.73,22.01125,16.963125,9.81,20.9725,14.54125,30.64,11.8525,16.1825,6.23,2.86,5.03,6.64,2.7855,15.52,4.6
"970","May","G52",NA,5,39.47,22.01125,16.963125,8.98,20.9725,14.54125,32.03,11.8525,16.1825,6.91,2.86,5.03,6.35,2.7855,15.74,2.41
"971","May","G53",NA,5,35.27,22.01125,16.963125,8.83,20.9725,14.54125,25.98,11.8525,16.1825,5.23,2.86,5.03,5.93,2.7855,18.45,2.69
"972","May","G54",NA,5,41.27,22.01125,16.963125,9.53,20.9725,14.54125,31.65,11.8525,16.1825,5.98,2.86,5.03,5.96,2.7855,24.43,2.62
"973","May","G55",NA,5,37.89,21.21,16.963125,6.39,20.9725,14.54125,29.05,11.8525,16.1825,5.36,2.86,5.03,5.55,2.7855,20.85,2.41
"974","May","G56",NA,5,34,22.01125,16.963125,8.57,20.9725,14.54125,26.28,11.8525,16.1825,5.42,2.86,5.03,5.44,2.7855,18.86,1.6
"975","May","G57",NA,5,40.01,22.01125,16.963125,8.69,20.9725,14.54125,30.76,11.8525,16.1825,5.85,2.86,5.03,7.03,2.7855,23.13,2.6
"976","May","G58",NA,5,36.03,22.01125,16.963125,8.55,20.9725,14.54125,26.42,11.8525,16.1825,5.75,2.86,5.03,4.97,2.7855,19.14,1.86
"977","May","G59",NA,5,40.8,22.01125,16.963125,10.42,20.9725,14.54125,32.16,11.8525,16.1825,5.79,2.86,5.03,6.19,2.7855,23.04,1.78
"978","May","G60",NA,5,39.6,22.01125,16.963125,10,20.9725,14.54125,30.38,11.8525,16.1825,5.93,2.86,5.03,6.06,2.7855,22.2,2.05
"979","May","G61",NA,5,35.7,22.01125,16.963125,8.75,20.9725,14.54125,28.09,11.8525,16.1825,4.77,2.86,5.03,4.84,2.7855,19.09,2.17
"980","May","G62",NA,5,35.62,22.01125,16.963125,9.45,20.9725,14.54125,28.67,11.8525,16.1825,5.56,2.86,5.03,5.85,2.7855,19.77,2.51
"981","May","G63","D",5,43.64,22.01125,16.963125,10.51,20.9725,14.54125,33.33,11.8525,16.1825,6.58,2.86,5.03,5.61,2.7855,26.9,2.8
